item,Item Price,date
"Chicken legs, bone-in, per lb. (453.6 gm)",1.447,2018-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.45,2018-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.394,2018-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.402,2018-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.327,2018-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.461,2017-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.437,2017-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.436,2017-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.439,2017-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.453,2017-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.418,2017-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.436,2017-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.454,2017-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.492,2017-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.48,2017-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.484,2017-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.462,2017-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.432,2016-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.51,2016-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.509,2016-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.548,2016-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.57,2016-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.547,2016-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.562,2016-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.528,2016-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.565,2016-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.509,2016-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.485,2016-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.579,2016-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.573,2015-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.605,2015-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.61,2015-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.595,2015-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.612,2015-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.591,2015-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.622,2015-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.552,2015-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.609,2015-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.588,2015-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.581,2015-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.584,2015-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.609,2014-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.629,2014-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.62,2014-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.575,2014-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.564,2014-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.553,2014-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.548,2014-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.559,2014-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.538,2014-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.554,2014-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.579,2014-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.536,2014-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.591,2013-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.578,2013-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.683,2013-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.658,2013-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.65,2013-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.65,2013-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.649,2013-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.609,2013-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.538,2013-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.525,2013-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.625,2013-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.583,2013-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.651,2012-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.6,2012-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.464,2012-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.492,2012-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.584,2012-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.61,2012-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.612,2012-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.588,2012-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.594,2012-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.643,2012-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.515,2012-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.585,2012-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.457,2011-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.47,2011-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.496,2011-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.561,2011-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.525,2011-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.499,2011-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.452,2011-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.483,2011-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.481,2011-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.507,2011-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.521,2011-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.422,2011-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.483,2010-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.502,2010-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.48,2010-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.521,2010-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.468,2010-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.508,2010-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.491,2010-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.433,2010-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.385,2010-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.357,2010-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.471,2010-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.436,2010-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.455,2009-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.472,2009-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.47,2009-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.43,2009-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.476,2009-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.476,2009-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.565,2009-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.553,2009-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.527,2009-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.492,2009-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.512,2009-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.506,2009-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.497,2008-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.478,2008-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.467,2008-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.481,2008-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.435,2008-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.417,2008-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.411,2008-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.388,2008-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.358,2008-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.387,2008-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.391,2008-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.355,2008-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.36,2007-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.372,2007-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.304,2007-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.356,2007-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.304,2007-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.334,2007-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.332,2007-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.298,2007-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.28,2007-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.294,2007-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.266,2007-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.222,2007-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.233,2006-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.21,2006-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.222,2006-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.242,2006-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.228,2006-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.205,2006-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.183,2006-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.231,2006-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.253,2006-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.29,2006-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.27,2006-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.295,2006-01-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.326,2005-12-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.373,2005-11-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.336,2005-10-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.35,2005-09-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.315,2005-08-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.311,2005-07-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.357,2005-06-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.299,2005-05-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.322,2005-04-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.291,2005-03-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.347,2005-02-01
"Chicken legs, bone-in, per lb. (453.6 gm)",1.293,2005-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.639,2020-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.58,2020-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.389,2019-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.412,2019-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.601,2019-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.604,2019-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.562,2019-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.531,2019-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.574,2019-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.56,2019-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.543,2019-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.521,2019-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.488,2019-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.455,2019-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.413,2018-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.4,2018-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.582,2018-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.578,2018-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.567,2018-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.585,2018-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.529,2018-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.526,2018-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.483,2018-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.512,2018-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.435,2018-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.399,2018-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.502,2017-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.556,2017-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.656,2017-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.623,2017-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.615,2017-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.622,2017-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.576,2017-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.532,2017-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.567,2017-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.585,2017-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.57,2017-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.581,2017-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.495,2016-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.527,2016-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.692,2016-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.649,2016-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.622,2016-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.586,2016-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.515,2016-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.527,2016-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.488,2016-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.509,2016-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.494,2016-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.528,2016-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.448,2015-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.424,2015-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.558,2015-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.538,2015-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.546,2015-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.568,2015-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.541,2015-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.527,2015-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.487,2015-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.503,2015-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.48,2015-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.445,2015-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.331,2014-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.425,2014-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.667,2014-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.584,2014-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.604,2014-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.641,2014-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.606,2014-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.602,2014-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.61,2014-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.733,2014-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.699,2014-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.713,2014-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.65,2013-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.721,2013-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.819,2013-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.663,2013-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.624,2013-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.595,2013-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.654,2013-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.649,2013-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.593,2013-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.591,2013-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.579,2013-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.433,2012-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.488,2012-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.661,2012-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.621,2012-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.586,2012-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.561,2012-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.557,2012-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.608,2012-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.791,2012-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.812,2012-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.671,2012-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.671,2012-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.574,2011-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.541,2011-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.673,2011-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.676,2011-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.641,2011-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.603,2011-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.581,2011-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.596,2011-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.562,2011-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.572,2011-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.526,2011-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.459,2011-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.38,2010-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.407,2010-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.677,2010-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.566,2010-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.521,2010-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.554,2010-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.474,2010-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.464,2010-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.479,2010-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.425,2010-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.375,2010-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.398,2010-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.365,2009-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.336,2009-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.48,2009-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.454,2009-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.461,2009-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.445,2009-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.41,2009-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.366,2009-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.354,2009-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.347,2009-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.369,2009-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.365,2009-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.332,2008-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.309,2008-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.222,2008-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.32,2008-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.288,2008-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.27,2008-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.238,2008-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.258,2008-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.17,2008-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.151,2008-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.23,2008-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.207,2008-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.01,2007-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.113,2007-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.241,2007-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.216,2007-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.229,2007-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.222,2007-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.223,2007-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.146,2007-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.081,2007-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.079,2007-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.136,2007-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.103,2007-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",0.991,2006-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",0.973,2006-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.149,2006-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.151,2006-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.106,2006-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.13,2006-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.128,2006-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.084,2006-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.111,2006-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.209,2006-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.197,2006-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.069,2006-01-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.066,2005-12-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.023,2005-11-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.137,2005-10-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.121,2005-09-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.063,2005-08-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.068,2005-07-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.08,2005-06-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.069,2005-05-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.058,2005-04-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.061,2005-03-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.063,2005-02-01
"Turkey, frozen, whole, per lb. (453.6 gm)",1.058,2005-01-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.166,2017-09-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.146,2017-08-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.235,2017-07-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.13,2017-06-01
"Tuna, light, chunk, per lb. (453.6 gm)",2.901,2017-04-01
"Tuna, light, chunk, per lb. (453.6 gm)",2.966,2017-03-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.023,2017-02-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.092,2017-01-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.145,2016-12-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.112,2016-11-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.261,2015-12-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.267,2015-11-01
"Tuna, light, chunk, per lb. (453.6 gm)",3.299,2015-10-01
"Tuna, light, chunk, per lb. (453.6 gm)",1.932,2005-05-01
"Tuna, light, chunk, per lb. (453.6 gm)",1.889,2005-04-01
"Tuna, light, chunk, per lb. (453.6 gm)",1.789,2005-03-01
"Tuna, light, chunk, per lb. (453.6 gm)",1.806,2005-02-01
"Tuna, light, chunk, per lb. (453.6 gm)",1.836,2005-01-01
"Eggs, grade A, large, per doz.",3.204,2024-08-01
